time	text	annotator A	annotator B	annotator C	
6月6日 20:24	能不能取消无内鬼这个龙鸣环节啊	0	0	0	
6月8日 20:18	删nmn	1	1	1	
6月5日 16:02	白天五黑晚上5p	1	1	1	
6月5日 17:46	黑批母狗爪巴	1	1	1	
6月11日 17:08	川狗的母*属实厉害嗷	1	1	1	
6月5日 20:14	灵活带师和癌症晚期差多少呢	1	1	1	
6月6日 00:23	额批卖肿了	1	1	1	
6月13日 10:16	批被透肿了吧	1	1	1	
6月6日 07:53	查了一下这个分奴的战绩，属实给爷逗笑??	0	0	0	
6月5日 20:23	小心许昊龙	0	0	0	
2018/8/11 7:20	除对冷眼绝非善类的判断和评价无法苟同外，其他观点还算中肯。	0	0	0	
2018/8/11 7:26	??你和USERNAME大脑袋啥子关系，坦白交待，为什么她给你点赞？	0	0	0	
2018/8/11 9:43	看看热闹，不能入戏太深了。USERNAME自然不是好鸟，冷眼也够龌蹉。所谓独狼，那就是吃屎的狗而已。	1	1	1	
2018/8/11 10:14	USERNAME有胆就开评论看是骂她的人多还是支持的狗多	1	1	1	
2018/8/11 9:49	USERNAME会死的	1	1	1	
2018/8/11 9:51	USERNAME你还算是人吗？你救命恩人的妈妈你这么诋毁	1	1	1	
2018/8/11 10:28	那些说USERNAME不去看USERNAME，不报恩的，你们看看USERNAME的真面目，她是想让USERNAME死，难道USERNAME还敢去看她吗？还能报恩吗？对于USERNAME妈妈这种恶人，根本不给别人报恩的机会，她只想让USERNAME死	1	1	1	
2018/8/22 15:21	USERNAME说以为门外是“日本变态”，真的没有想到会是USERNAME？答案：USERNAME在说谎。请看长图	0	1	1	
2018/8/13 16:56	USERNAME祝你下十八层地狱每一秒都体验USERNAME的痛苦	1	1	1	
2018/8/23 15:02	USERNAMEx给你多少钱？一个烂人竟然有胆子洗白？不好意思我没文化不想去理解那么多大道理，我只知道做人要有良心，还有母爱可以爱的伟大，也可以恨的可怕，心里没鬼连评论都不敢开呵呵，最后还是想问，USERNAME渣渣给你多少钱？	1	1	1	
2018/8/12 15:51	门确定锁了，门也确定没从外面锁。结论：门是从里面锁的，案发当晚门内只有USERNAME一人。所以USERNAME锁门毫无疑问！请看：本文末的“四个庭审现场报警录音视频“与长图	0	0	0	
2018/8/11 8:56	现在真的是不敢评论了，以前我就安慰USERNAME一句说希望早日过上正常的生活，蜂拥而上好多人跟我说，我没有死了女儿，怎么能好好生活，我很同意你开头说的，但也无力反驳他们说的	1	1	1	
2018/8/25 1:37	USERNAME的吃相更丑陋，完全泯灭人性丝毫没有善良之意，从开始装骗取同情到真相揭露恳求原谅再后来的网络撕逼，对于USERNAME这种人而言枉称为人	1	1	1	
2018/8/27 17:32	什么叫吃相难看？USERNAME妈妈只是想讨回公道罢了，不知道你们最重要的人惨死了害她的人还在逍遥法外恶意中伤你，午夜梦回可心有不甘？？？	0	1	1	
2018/8/27 17:32	你可以去死了	1	1	1	
2018/8/14 6:54	真可惜善良的人已经升天不善良的人却留在人间自那件事情以后我再无闺蜜。	0	0	0	
2018/9/5 14:54	USERNAME人设覆灭？？？USERNAME告诉你的？你就不是吃人血馒头了？	1	1	1	
2018/8/11 21:50	似水流年你这个瞎了狗眼的支持骗子的会糟报应的，静等你女儿惨死的消息，和USERNAME一样利用你死去的孩子骗钱	1	1	1	
2018/8/28 21:44	呵呵，还在洗白	0	1	1	
2018/8/26 7:23	祝你全家都被USERNAME害死	1	1	1	
2018/8/26 8:20	为啥要强调在美国呵呵脑子真的有病	1	1	1	
2018/10/10 18:10	你家在哪里，我打算带一群人还有一车硫酸和炸弹过去	1	1	1	
2018/10/17 4:51	今天热搜USERNAME母亲将起诉USERNAME，有些喷子在下面说都过去那么久了，有必要再去追究责任吗？我想说要是有人欠了你钱，无论过多久你都会记得有人没有还钱，何况USERNAME间接的害死了USERNAME！！小朋友（penzi）屎可以乱吃但话不能乱说，建议你们用洁厕灵刷个牙?	1	1	1	
2018/8/24 23:26	LX脑子快点瓦特了吧，不知道廉耻两个字吗？对阿姨说的那些话你觉得该说吗？死掉的是她的女儿，你不出来那一刻你就已经在良心的道路上走偏了，甚至于你那个时候根本就没有了人性，更多的是自私自利自以为是而已。	1	1	1	
2018/10/17 20:19	USERNAME是下等人能写出这样没有一点良心USERNAME的人同样是！	1	1	1	
2018/8/25 7:53	你又没死过孩子，你爸妈也没有摊上过这种事，就别bb了	1	1	1	
2018/8/11 16:08	特意过来浏览一下评论，居然还有那么多智障，啧啧，江秋莲给这些人吃了啥??	1	1	1	
2018/8/23 18:12	如果不是USERNAME躲起来USERNAME没必要逼他他出来，USERNAME是整个事件的起源，USERNAME为她挡刀她却连证都作假，还配为人吗？事后竟一点愧疚感都没有，反而觉得是她命不好，USERNAME让她出来做证，还狗急跳墙了，说的牛头不对马嘴，把别人智商踩地上摩擦呢？简直畜生都不如	1	1	1	
2018/9/15 23:06	你怎么还不死活着浪费空气你知道吗天天就是个活死人罢了	1	1	1	
2018/9/24 11:24	我能体谅一个失去女儿的母亲偏激一些，但是不能接受一个做错的人一直推脱罪责	1	1	1	
2018/10/17 19:41	只有瞎了眼还以为是人的畜生才会发表这篇USERNAME吧！呵呵！	1	1	1	
2018/10/8 10:48	去你妹的吧，现在说的好像USERNAME该死一样，USERNAME难道不想好好过日子吗？谁想这样每天度日？根本没有感同身受这一说，别到处评论，毕竟不是你家死了人，	1	1	1	
2018/8/12 13:45	你大可yy於自我編織的謊言之中但無法動搖檢方對陳求刑時的一句話「元交際相手に繰り返し復縁を迫る中、同居していた江さんが邪魔になって殺害した」//.	1	1	1	
2018/8/20 22:59	你都不配叫人这个字！人渣	1	1	1	
2018/8/11 10:07	我从没觉得冷眼USERNAME是什么善类，冷眼他是对还是错我都从没评判过，他用什么方法娱乐谁，也是他的事~	1	1	1	
2018/10/17 3:08	USERNAME你就是畜生，什么时候死？	1	1	1	
2018/10/16 17:29	USERNAME会有报应的即便法律的漏洞制裁不了她，但是泯灭良知的人是不久于人世的	1	1	1	
2018/8/23 15:09	如果USERNAME在一开始就不推卸，言辞有道（隔个门会听不到受害者被杀死的声音吗？呵，隔音效果好啊）会有这么多人去骂吗？	1	1	1	
2018/10/24 23:53	真羡慕你这假洋人，以为在国外就白里透红与众不同了。我在中国，祝你女儿安好	1	1	1	
2018/8/15 11:58	你的佛系没有错错在你只站在自己的角度却在谈论着一个复杂的事情。	1	1	1	
2018/10/18 9:51	希望你和USERNAME都早点去世吧	1	1	1	
2018/10/17 12:15	粉裤子去看人家妈妈，真是没皮没脸啊，不想说USERNAME星什么，他爸爸妈妈就不是正常人，教育出这样的女儿，可怕	1	1	1	
2018/10/17 8:53	人设？我看第一句就想骂你，USERNAME没立过什么人设，她做什么都不过分，养育了二十几年的人哎！你有个二十几年的心血骨肉突然没了，还是因为救某某，某某当时不提供救助也就算了，事后还不指证，真的女儿白瞎了眼	1	1	1	
2018/10/7 14:40	哟USERNAME还在洗白自己呢，还没死呢	1	1	1	
2018/8/22 8:08	你认为？谁像你活的一样冷血无情么，江哥的妈妈我不敢保证，但是USERNAME你能保证你说的证词都是真的么，满嘴胡言乱语，前言不搭后语，希望你活的安好	1	1	1	
2018/10/29 0:32	你是如何做到这么不要脸的?算了，我不想知道。	1	1	1	
2018/10/7 15:10	如果是我女儿，我一定要把USERNAME一家全整死，太气人了，这一家不能算是人	1	1	1	
2018/8/26 12:58	这么久下来无论USERNAME对错都觉得最不应该不让死者安息，跟个疯狗一样天天跟黑粉对骂，判也判了，女儿也安葬了，又没能力把法庭翻过来，垂死挣扎个啥劲，网络并不是万能的	1	1	1	
4月9日 09:17	说的不好听的。帮USERNAME说话的以后都死女儿	1	1	1	
2018/10/9 2:27	评论的一些人都是什么牛鬼蛇神？？USERNAME妈妈做的一切都不为过，真想问问那些劝她放下的人，她除了继续恨下去，还能做什么。就因为死去的不是你最亲的人。	1	1	1	
2018/8/26 12:44	今天USERNAME还在吗	1	1	1	
4月8日 16:56	事已至此还有什么可挣扎的？？？非要把自己推上骑虎难下的境地？？？＝有人把你爹妈捅死了，别人告诉你，死都死了还能怎么办，干嘛那么计较，生活还是要继续的嘛，早点走出阴霾好好生活哟excuseme？？？？？	1	1	1	
3月5日 09:12	锁门婊	1	1	1	
2018/10/17 1:16	今天看了USERNAME的微博我才知道什么是物以类聚人以群分……畜生果然只跟畜生沟通的了……	1	1	1	
2018/10/16 18:59	你还要不要脸啦？	1	1	1	
2018/9/13 20:24	快来评评理，USERNAME昧良心说的话，都假的要死，丝毫没有忏悔的意思	1	1	1	
2018/8/22 0:27	你给老子滚!	1	1	1	
4月9日 02:49	希望你的家人死了你能这么说	1	1	1	
2018/10/27 11:13	躲在门后的闺蜜，反过来泼救命恩人一身脏水，至今仍和她孤苦伶仃的妈妈对立。	1	1	1	
2018/10/17 19:53	我想不明白你一个旁观者怎么成为USERNAME的职业圣斗士的	1	1	1	
2018/10/17 2:08	祸害遗千年	1	1	1	
2018/10/4 13:50	要不是USERNAMEUSERNAME也不会死，USERNAME也是间接害死了USERNAME，而且还不怎么愧疚的样子	1	1	1	
4月9日 09:25	覆灭个屁??人家需要立什么人设人家只是一个失去了女儿的可怜母亲而已???而你是比臭水沟里的蛆还恶臭千万倍的玩意儿	1	1	1	
2018/10/25 23:13	她很会装	1	1	1	
2018/9/29 12:00	USERNAME还没死呢	1	1	1	
2018/8/26 0:44	有多少人记得这个口中从一而终的冷眼一开始骂USERNAME骂得忒毒的，只是为了私欲报复USERNAME才倒向USERNAME灾的！	1	1	1	
2018/8/24 17:56	真心搞不懂USERNAME一直还在挣扎个什么鬼USERNAME的死和她有直接原因不应该还在庆幸活着赎罪过吗心真大遇到这样的朋友真心冷	0	1	1	
2018/8/11 10:28	明白人	0	0	0	
4月12日 20:37	我就一句话如果杀了人还一直找借口你都认为是对的话那我希望你好好待在美国别回来了毕竟你要是回中国杀人是要坐牢的你的三观跟我们中国人不同最后我希望USERNAME吃到的苦受到的罪你以后也会尝试到	1	1	1	
4月10日 22:38	只要USERNAME和陈石峰死了，就皆大欢喜了，多简单。	1	1	1	
4月9日 02:47	都是演员阿	0	0	1	
1月26日 20:41	不用心虚了，我只是站在江阿姨正义的一面，谁能当吃了哑巴屁什么也不说，这是条人命，人家养这么大的孩子因为这样的事死了，就应该闹吗？呵呵，就是应该折腾！！USERNAME自私自历，难道人不都是这样吗？支持江阿姨！点赞亲们	0	0	1	
1月5日 01:50	如果是我的女儿这样了，我肯定会让USERNAME全家不得安生～我最爱的女儿不在了，谁都甭和我讲道理！	1	1	1	
2018/10/23 19:35	你太可怕了，如果换作是你，你该不会这样风轻云淡了吧	0	0	1	
4月9日 09:04	她害了两个马上就要学成入社会的年轻人，害了两个家庭，哪里来的勇气在这撒泼，居然还有人助威。	0	1	1	
4月8日 18:51	你的人设就是：自己孩子被人乱刀捅死，然后原谅凶手，要做圣人，感化大家的人设。	1	1	1	
2018/8/11 22:49	那个老太太居然把我拉黑了	0	1	1	
4月9日 09:20	USERNAME狗必死	1	1	1	
4月9日 03:19	博主你的理性令人可怕	0	0	0	
4月8日 21:00	USERNAME拿着女儿的死炒作？打死我也不信，只能说你们的三观都太正了，别说你们受过九年义务教育，我觉得你们连来到这个世界的资格都不够！一条人命，再怎么样，也不能这样去对待别一个母亲，何况人家用性命救了你！	1	1	1	
4月7日 23:19	我真的觉得真的有人会把黑的看成白的，居然会有人会站USERNAME，你们心不疼吗？	1	1	1	
2018/10/17 3:08	畜生ai	1	1	1	
2018/10/8 9:15	妳这种人还没有尝到真正的教训，等妳有了孩子，或妳失去了孩子再说。或许妳这种人不配有孩子。祸害下一代。我＋了关注才能评论你，靠，这种时候还求关注。真心不要脸！	1	1	1	
2018/10/7 21:03	我就想问，死了孩子的母亲还会在意你所谓的人设吗？？？	1	1	1	
2018/8/25 16:42	USERNAME身边冷眼绝非善类？最冷眼的不过USERNAME！	1	1	1	
2018/8/21 22:25	USERNAME没有人设，她只是一个普通母亲，被USERNAME赞了，证明她时刻关注着网络动态，问心无愧又怎么会关注这么多？	0	0	1	
4月9日 00:10	自以为众人皆醉你独醒吗呕	1	1	1	
2018/10/16 17:38	我的天啊，不能理解人家独自抚养女儿含辛茹苦送去留学结果莫名其妙被杀，人家要杀人偿命有错？？竟然可以这么冷血的高谈阔论，真是三观清奇，冷漠的可怕	1	1	1	
2018/8/11 10:19	独狼说冰慧是玻尿酸来看，他就是个头脑有问题的人	1	1	1	
4月9日 17:33	死了女儿的母亲需要什么人设，也许博主可以示范	1	1	1	
4月8日 23:07	USERNAME挨了十几刀用命换来这么一个畜生玩意儿	1	1	1	
4月8日 15:45	作为一个再理智的人，大概也难发表出这样的话。里面涵盖了太多自以为是，上帝视角，主观偏见的态度，希望等你真的有一天成长了会发现原来自己说的话，还是挺不成熟的。当然我也不成熟。	1	1	1	
2月9日 21:49	USERNAME人设？？？她有人设？？？她还要做明星咋滴，你真特么牛逼哄哄的，真有智商	1	1	1	
2018/10/24 0:20	你要bi脸吗？你什么都不知道，你永远都体会不到USERNAME妈妈的绝望你就在这乱讲，真搞笑	1	1	1	
2018/10/20 9:57	打了很多字想骂你又骂不出来。按理来说USERNAME是个受害者，如果她没有掩盖事情的真相就不会被骂，如果她直接说是她因为害怕锁了门以后会好好照顾阿姨那我相信阿姨也不会这么执着了	1	1	1	
2018/9/4 12:31	不要B莲	1	1	1	
2018/8/27 10:24	你有毒吧??我就问你一句话??你家人被外人杀害??你能坐的住？??虚伪的博取热点??你有点良心好么	1	1	1	
4月13日 01:26	USERNAME家的疯狗会上微博还会说话厉害了	1	1	1	
4月11日 00:40	USERNAME是她妈妈的命，USERNAME没了，做妈妈的，肯定不会让你好过的！毕竟本来该死的人是你！USERNAME	1	1	1	
4月10日 23:20	明年清明换咱们祭奠USERNAME人在做天在看报应会迟到但永远不会缺席	1	1	1	
4月9日 11:16	反对网络暴力你们就是我网暴的第一人。法律不能制裁她我希望网络能制裁。博主别出来送妈混热度了。给祖上积点德吧。老大不小了还在纽约什么钱不好赚？送妈钱好赚？	1	1	1	
4月9日 04:21	亲这边建议您家人和USERNAME一起去世呢记得好评哟	1	1	1	
4月8日 21:01	是啊，你当然得佩服她的从一而终，很难有人能像USERNAME一样从一而终地坏！	1	1	1	
4月8日 13:06	USERNAME那里上不了香，来你这里一起上柱香，上完我就走。	1	1	1	
2018/10/8 0:26	大耳刮抽USERNAME天天抽不就解决了我怎么看报道越来越想抽她还关门不让进。怎么感觉是故意杀人	1	1	1	
2018/10/7 14:34	我真是震惊你女儿要是死了你会怎么样笑出声十分生气你居然帮一个害死小仙女的人说话你的良心泯灭了	1	1	1	
2018/10/7 14:10	如果我小孩被人杀了，我会杀了他全家，毕竟能教出来这种东西的也不是什么好东西，一次杀不了十次百次也行，反正都别想好过	1	1	1	
2018/9/29 11:29	不要脸不要脸的USERNAME让人睡了，估计是花了人家的钱了，害了女儿还不够，还要侮辱人间母亲，肯定心里有鬼才关了评论	1	1	1	
2018/9/24 20:28	所以说，自己女儿帮别人，却被别人害死了，然后报警也装傻，所以我就不能恨死他？恕我直言，要是我，我也这样，我还会拿着刀去砍他，我tm单亲家庭好不容易养的女儿就这样被你害死了我生气，我恨不对？这是人设崩坏？	1	1	1	
2018/8/22 23:11	USERNAME这种贱人，中国混不下去了，跑去美国啦	1	1	1	
4月9日 11:46	她是你炮友么？	1	1	1	
4月9日 01:41	真是要钱不要良心的玩意儿	1	1	1	
4月9日 00:27	既然不是当事人。就理解不了别人的痛苦。既然理解不了别人的痛苦，就不要讲什么谁的设崩了。她只是一位失去自己唯一女儿的母亲，也是一个普通人，很遗憾她不是一个完美受害者。但这痛苦不是你承担的，谁也没资格要求她必须完美。	0	0	0	
4月8日 23:02	有信念的人才能在灾后有动力重建生活不是么失去了一切的人只懊恼为什么灾难发生时只有自己还活着	0	0	0	
4月8日 20:37	不知道何时母亲对女儿的爱在你眼里变成了人设，这个世界上没有良心的人真多啊	1	1	1	
4月8日 20:09	给自己积点德吧。人生长途慢慢。不是不报时候未到而已。	0	1	1	
4月8日 19:31	死处男	1	1	1	
4月8日 15:41	闭嘴吧你	1	1	1	
4月8日 14:25	大哥醒醒??您收了多少钱？不要给自己脸上抹屎啊，咋就拦不住你呢	1	1	1	
1月10日 05:51	我只想说qnmlb不客气	1	1	1	
2018/10/26 0:25	我滴天，USERNAME还活着呢	1	1	1	
2018/10/18 13:03	不管怎么样，死者为大，一条生命啊，活生生的生命，她还有那么长的时间那么好的青春，可惜啊……	1	1	1	
2018/10/17 3:18	哪天绝症了没什么可留恋的真想替USERNAME杀了USERNAME和你们	1	1	1	
2018/8/28 19:47	USERNAME今天骨灰被它全家拌饭吃了吧。	1	1	1	
2018/8/27 1:53	USERNAME你真他妈不是人	1	1	1	
4月15日 23:33	看你被骂我就安心了	1	1	1	
4月13日 11:52	你岂不是觉得众人皆醉你独醒？是不是觉得跟正常人背道而驰就显得你看事明白？你是真他妈三观不正，人家闺女没有了，你说的是你妈人话吗？	1	1	1	
4月12日 16:37	也就你这种人还会在你儿子女儿死了之后搞什么人设吧你这种人拉出去毙了算逑。	1	1	1	
4月12日 00:56	博主真的是好牛啊！	0	0	0	
4月11日 22:29	希望USERNAME出狱能不忘初心，USERNAME这个牲口。	1	1	1	
4月10日 23:45	你妈明天必死嗷	1	1	1	
4月10日 22:00	USERNAME怎么还有脸在这个世上活下去，祝你以后也能体验一遍USERNAME母亲的遭遇和痛苦，会来的，恶有恶报，你一定要相信这句话	1	1	1	
